,park_code,park_name,family,scientific_name,common_names,conservation_status,protected,raptor
97329,SAGU,Saguaro National Park,Icteridae,Euphagus cyanocephalus,Brewer's Blackbird,Least Concern,False,
97330,SAGU,Saguaro National Park,Icteridae,Icterus bullockii,Bullock's Oriole,Least Concern,False,
97331,SAGU,Saguaro National Park,Icteridae,Icterus cucullatus,Hooded Oriole,Least Concern,False,
97332,SAGU,Saguaro National Park,Icteridae,Icterus galbula,Northern Oriole,Least Concern,False,
97333,SAGU,Saguaro National Park,Icteridae,Icterus parisorum,Scott's Oriole,Least Concern,False,
97334,SAGU,Saguaro National Park,Icteridae,Molothrus aeneus,Bronzed Cowbird,Least Concern,False,
97335,SAGU,Saguaro National Park,Icteridae,Molothrus ater,Brown Headed Cowbird,Least Concern,False,
97336,SAGU,Saguaro National Park,Icteridae,Quiscalus mexicanus,Great Tailed Grackle,Least Concern,False,
97337,SAGU,Saguaro National Park,Icteridae,Sturnella magna,Eastern Meadowlark,Least Concern,False,
97338,SAGU,Saguaro National Park,Icteridae,Sturnella neglecta,Western Meadowlark,Least Concern,False,
97339,SAGU,Saguaro National Park,Icteridae,Xanthocephalus xanthocephalus,Yellow Headed Blackbird,Least Concern,False,
97340,SAGU,Saguaro National Park,Laniidae,Lanius ludovicianus,Loggerhead Shrike,Species of Concern,True,
97341,SAGU,Saguaro National Park,Mimidae,Mimus polyglottos,Northern Mockingbird,Least Concern,False,
97342,SAGU,Saguaro National Park,Mimidae,Oreoscoptes montanus,Sage Thrasher,Species of Concern,True,
97343,SAGU,Saguaro National Park,Mimidae,Toxostoma bendirei,Bendire's Thrasher,Least Concern,False,
97344,SAGU,Saguaro National Park,Mimidae,Toxostoma crissale,Crissal Thrasher,Species of Concern,True,
97345,SAGU,Saguaro National Park,Mimidae,Toxostoma curvirostre,Curve Billed Thrasher,Least Concern,False,
97346,SAGU,Saguaro National Park,Paridae,Baeolophus ridgwayi,Juniper Titmouse,Least Concern,False,
97347,SAGU,Saguaro National Park,Paridae,Baeolophus wollweberi,Bridled Titmouse,Least Concern,False,
97348,SAGU,Saguaro National Park,Paridae,Poecile gambeli,Mountain Chickadee,Least Concern,False,
97349,SAGU,Saguaro National Park,Parulidae,Cardellina rubrifrons,Red Faced Warbler,Least Concern,False,
97350,SAGU,Saguaro National Park,Parulidae,Dendroica coronata,Yellow Rumped Warbler,Least Concern,False,
97351,SAGU,Saguaro National Park,Parulidae,Dendroica graciae,Grace's Warbler,Least Concern,False,
97352,SAGU,Saguaro National Park,Parulidae,Dendroica nigrescens,Black Throated Gray Warbler,Least Concern,False,
97353,SAGU,Saguaro National Park,Parulidae,Dendroica occidentalis,Hermit Warbler,Least Concern,False,
97354,SAGU,Saguaro National Park,Parulidae,Dendroica petechia,Yellow Warbler,Least Concern,False,
97355,SAGU,Saguaro National Park,Parulidae,Dendroica townsendi,Townsend's Warbler,Least Concern,False,
97356,SAGU,Saguaro National Park,Parulidae,Geothlypis trichas,Common Yellowthroat,Least Concern,False,
97357,SAGU,Saguaro National Park,Parulidae,Icteria virens,Yellow Breasted Chat,Species of Concern,True,
97358,SAGU,Saguaro National Park,Parulidae,Myioborus pictus,Painted Redstart,Least Concern,False,
97359,SAGU,Saguaro National Park,Parulidae,Oporornis tolmiei,Macgillivray's Warbler,Species of Concern,True,
97360,SAGU,Saguaro National Park,Parulidae,Parula americana,Northern Parula,Least Concern,False,
97361,SAGU,Saguaro National Park,Parulidae,Parulidae,"New World Warblers, Wood Warblers",Least Concern,False,
97362,SAGU,Saguaro National Park,Parulidae,Vermivora celata,Orange Crowned Warbler,Least Concern,False,
97363,SAGU,Saguaro National Park,Parulidae,Vermivora luciae,Lucy's Warbler,Least Concern,False,
97364,SAGU,Saguaro National Park,Parulidae,Vermivora ruficapilla,Nashville Warbler,Species of Concern,True,
97365,SAGU,Saguaro National Park,Parulidae,Vermivora virginiae,Virginia's Warbler,Least Concern,False,
97366,SAGU,Saguaro National Park,Parulidae,Wilsonia pusilla,Wilson's Warbler,Species of Concern,True,
97367,SAGU,Saguaro National Park,Passeridae,Passer domesticus,House Sparrow,Least Concern,False,
97368,SAGU,Saguaro National Park,Peucedramidae,Peucedramus taeniatus,Olive Warbler,Least Concern,False,
97369,SAGU,Saguaro National Park,Polioptilidae,Polioptila caerulea,"Blue Gray Gnatcatcher, Blue Grey Gnatcatcher",Least Concern,False,
97370,SAGU,Saguaro National Park,Polioptilidae,Polioptila melanura,Black Tailed Gnatcatcher,Least Concern,False,
97371,SAGU,Saguaro National Park,Ptilogonatidae,Phainopepla nitens,Phainopepla,Species of Concern,True,
97372,SAGU,Saguaro National Park,Regulidae,Regulus calendula,Ruby Crowned Kinglet,Least Concern,False,
97373,SAGU,Saguaro National Park,Regulidae,Regulus satrapa,Golden Crowned Kinglet,Least Concern,False,
97374,SAGU,Saguaro National Park,Remizidae,Auriparus flaviceps,Verdin,Least Concern,False,
97375,SAGU,Saguaro National Park,Sittidae,Sitta canadensis,Red Breasted Nuthatch,Least Concern,False,
97376,SAGU,Saguaro National Park,Sittidae,Sitta carolinensis,White Breasted Nuthatch,Least Concern,False,
97377,SAGU,Saguaro National Park,Sittidae,Sitta pygmaea,Pygmy Nuthatch,Least Concern,False,
97378,SAGU,Saguaro National Park,Sturnidae,Sturnus vulgaris,European Starling,Least Concern,False,
97379,SAGU,Saguaro National Park,Troglodytidae,Campylorhynchus brunneicapillus,Cactus Wren,Species of Concern,True,
97380,SAGU,Saguaro National Park,Troglodytidae,Catherpes mexicanus,Canyon Wren,Least Concern,False,
97381,SAGU,Saguaro National Park,Troglodytidae,Cistothorus palustris,Marsh Wren,Least Concern,False,
97382,SAGU,Saguaro National Park,Troglodytidae,Salpinctes obsoletus,Rock Wren,Least Concern,False,
97383,SAGU,Saguaro National Park,Troglodytidae,Thryomanes bewickii,Bewick's Wren,Least Concern,False,
97384,SAGU,Saguaro National Park,Troglodytidae,Troglodytes aedon,House Wren,Least Concern,False,
97385,SAGU,Saguaro National Park,Turdidae,Catharus guttatus,Hermit Thrush,Least Concern,False,
97386,SAGU,Saguaro National Park,Turdidae,Myadestes townsendi,Townsend's Solitaire,Least Concern,False,
97387,SAGU,Saguaro National Park,Turdidae,Sialia currucoides,Mountain Bluebird,Least Concern,False,
97388,SAGU,Saguaro National Park,Turdidae,Sialia mexicana,Western Bluebird,Species of Concern,True,
97389,SAGU,Saguaro National Park,Turdidae,Sialia sialis,Eastern Bluebird,Least Concern,False,
97390,SAGU,Saguaro National Park,Turdidae,Turdus migratorius,American Robin,Least Concern,False,
97391,SAGU,Saguaro National Park,Tyrannidae,Camptostoma imberbe,Northern Beardless Tyrannulet,Least Concern,False,
97392,SAGU,Saguaro National Park,Tyrannidae,Contopus cooperi,Olive Sided Flycatcher,Species of Concern,True,
97393,SAGU,Saguaro National Park,Tyrannidae,Contopus pertinax,Greater Pewee,Least Concern,False,
97394,SAGU,Saguaro National Park,Tyrannidae,Contopus sordidulus,Western Wood Pewee,Least Concern,False,
97395,SAGU,Saguaro National Park,Tyrannidae,Empidonax,Empidonax Flycatchers,Least Concern,False,
97396,SAGU,Saguaro National Park,Tyrannidae,Empidonax difficilis,Pacific Slope Flycatcher,Least Concern,False,
97397,SAGU,Saguaro National Park,Tyrannidae,Empidonax fulvifrons,Buff Breasted Flycatcher,Species of Concern,True,
97398,SAGU,Saguaro National Park,Tyrannidae,Empidonax hammondii,Hammond's Flycatcher,Least Concern,False,
97399,SAGU,Saguaro National Park,Tyrannidae,Empidonax oberholseri,Dusky Flycatcher,Least Concern,False,
97400,SAGU,Saguaro National Park,Tyrannidae,Empidonax occidentalis,Cordilleran Flycatcher,Least Concern,False,
97401,SAGU,Saguaro National Park,Tyrannidae,Empidonax traillii,Willow Flycatcher,Species of Concern,True,
97402,SAGU,Saguaro National Park,Tyrannidae,Empidonax wrightii,Gray Flycatcher,Least Concern,False,
97403,SAGU,Saguaro National Park,Tyrannidae,Myiarchus,Crested Flycatchers,Least Concern,False,
97404,SAGU,Saguaro National Park,Tyrannidae,Myiarchus cinerascens,Ash Throated Flycatcher,Least Concern,False,
97405,SAGU,Saguaro National Park,Tyrannidae,Myiarchus tuberculifer,Dusky Capped Flycatcher,Least Concern,False,
97406,SAGU,Saguaro National Park,Tyrannidae,Myiarchus tyrannulus,Brown Crested Flycatcher,Species of Concern,True,
97407,SAGU,Saguaro National Park,Tyrannidae,Myiodynastes luteiventris,Sulphur Bellied Flycatcher,Least Concern,False,
97408,SAGU,Saguaro National Park,Tyrannidae,Pyrocephalus rubinus,Vermilion Flycatcher,Species of Concern,True,
97409,SAGU,Saguaro National Park,Tyrannidae,Sayornis nigricans,Black Phoebe,Least Concern,False,
97410,SAGU,Saguaro National Park,Tyrannidae,Sayornis saya,Say's Phoebe,Least Concern,False,
97411,SAGU,Saguaro National Park,Tyrannidae,Tyrannus verticalis,Western Kingbird,Least Concern,False,
97412,SAGU,Saguaro National Park,Tyrannidae,Tyrannus vociferans,Cassin's Kingbird,Least Concern,False,
97413,SAGU,Saguaro National Park,Vireonidae,Vireo bellii,Bell's Vireo,Least Concern,False,
97414,SAGU,Saguaro National Park,Vireonidae,Vireo cassinii,Cassin's Vireo,Least Concern,False,
97415,SAGU,Saguaro National Park,Vireonidae,Vireo flavoviridis,Yellow Green Vireo,Least Concern,False,
97416,SAGU,Saguaro National Park,Vireonidae,Vireo gilvus,Warbling Vireo,Least Concern,False,
97417,SAGU,Saguaro National Park,Vireonidae,Vireo huttoni,Hutton's Vireo,Least Concern,False,
97418,SAGU,Saguaro National Park,Vireonidae,Vireo plumbeus,Plumbeous Vireo,Least Concern,False,
97419,SAGU,Saguaro National Park,Vireonidae,Vireo solitarius,Solitary Vireo,Least Concern,False,
97420,SAGU,Saguaro National Park,Vireonidae,Vireo vicinior,Gray Vireo,Species of Concern,True,
97421,SAGU,Saguaro National Park,Ardeidae,Ardea herodias,Great Blue Heron,Species of Concern,True,
97422,SAGU,Saguaro National Park,Ardeidae,Nycticorax nycticorax,Black Crowned Night Heron,Species of Concern,True,
97423,SAGU,Saguaro National Park,Picidae,Colaptes,Flickers,Least Concern,False,
97424,SAGU,Saguaro National Park,Picidae,Colaptes auratus,Northern Flicker,Least Concern,False,
97425,SAGU,Saguaro National Park,Picidae,Colaptes auratus cafer,None,Least Concern,False,
97426,SAGU,Saguaro National Park,Picidae,Colaptes chrysoides,Guilded Flicker,Species of Concern,True,
97427,SAGU,Saguaro National Park,Picidae,Melanerpes formicivorus,Acorn Woodpecker,Least Concern,False,
97428,SAGU,Saguaro National Park,Picidae,Melanerpes lewis,Lewis' Woodpecker,Least Concern,False,
97429,SAGU,Saguaro National Park,Picidae,Melanerpes uropygialis,Gila Woodpecker,Species of Concern,True,
97430,SAGU,Saguaro National Park,Picidae,Picidae,"Woodpeckers, Wrynecks",Least Concern,False,
97431,SAGU,Saguaro National Park,Picidae,Picoides arizonae,Arizona Woodpecker,Least Concern,False,
97432,SAGU,Saguaro National Park,Picidae,Picoides scalaris,Ladder Backed Woodpecker,Least Concern,False,
97433,SAGU,Saguaro National Park,Picidae,Picoides stricklandi,Strickland's Woodpecker,Least Concern,False,
97434,SAGU,Saguaro National Park,Picidae,Picoides villosus,Hairy Woodpecker,Least Concern,False,
97435,SAGU,Saguaro National Park,Picidae,Sphyrapicus nuchalis,Red Naped Sapsucker,Least Concern,False,
97436,SAGU,Saguaro National Park,Picidae,Sphyrapicus thyroideus,Williamson's Sapsucker,Species of Concern,True,
97437,SAGU,Saguaro National Park,Picidae,Sphyrapicus varius,Yellow Bellied Sapsucker,Species of Concern,True,
97438,SAGU,Saguaro National Park,Strigidae,Aegolius acadicus,Northern Saw Whet Owl,Least Concern,False,Owl
97439,SAGU,Saguaro National Park,Strigidae,Asio flammeus,Short Eared Owl,Species of Concern,True,Owl
97440,SAGU,Saguaro National Park,Strigidae,Asio otus,Long Eared Owl,Species of Concern,True,Owl
97441,SAGU,Saguaro National Park,Strigidae,Athene cunicularia,Burrowing Owl,Least Concern,False,Owl
97442,SAGU,Saguaro National Park,Strigidae,Bubo virginianus,Great Horned Owl,Least Concern,False,Owl
97443,SAGU,Saguaro National Park,Strigidae,Glaucidium brasilianum,Ferruginous Pygmy Owl,Least Concern,False,Owl
97444,SAGU,Saguaro National Park,Strigidae,Glaucidium gnoma,Northern Pygmy Owl,Least Concern,False,Owl
97445,SAGU,Saguaro National Park,Strigidae,Megascops asio,Eastern Screech Owl,Least Concern,False,Owl
97446,SAGU,Saguaro National Park,Strigidae,Megascops kennicottii,Western Screech Owl,Least Concern,False,Owl
97447,SAGU,Saguaro National Park,Strigidae,Megascops trichopsis,Whiskered Screech Owl,Least Concern,False,Owl
97448,SAGU,Saguaro National Park,Strigidae,Micrathene whitneyi,Elf Owl,Species of Concern,True,Owl
97449,SAGU,Saguaro National Park,Strigidae,Otus flammeolus,Flammulated Owl,Least Concern,False,Owl
97450,SAGU,Saguaro National Park,Strigidae,Strix occidentalis,Spotted Owl,Least Concern,False,Owl
97451,SAGU,Saguaro National Park,Tytonidae,Tyto alba,Barn Owl,Least Concern,False,Owl
97452,SAGU,Saguaro National Park,Trogonidae,Trogon elegans,Elegant Trogon,Least Concern,False,
14902,CHIS,Channel Islands National Park,Accipitridae,Accipiter cooperii,Cooper's Hawk,Species of Concern,True,Hawk
14903,CHIS,Channel Islands National Park,Accipitridae,Accipiter gentilis,Northern Goshawk,Least Concern,False,Hawk
14904,CHIS,Channel Islands National Park,Accipitridae,Accipiter striatus,Sharp Shinned Hawk,Species of Concern,True,Hawk
14905,CHIS,Channel Islands National Park,Accipitridae,Aquila chrysaetos,Golden Eagle,Species of Concern,True,Eagle
14906,CHIS,Channel Islands National Park,Accipitridae,Buteo jamaicensis,Red Tailed Hawk,Least Concern,False,Hawk
14907,CHIS,Channel Islands National Park,Accipitridae,Buteo lagopus,Rough Legged Hawk,Species of Concern,True,Hawk
14908,CHIS,Channel Islands National Park,Accipitridae,Buteo swainsoni,Swainson's Hawk,Least Concern,False,Hawk
14909,CHIS,Channel Islands National Park,Accipitridae,Circus cyaneus,Northern Harrier,Species of Concern,True,Harrier
14910,CHIS,Channel Islands National Park,Accipitridae,Elanus leucurus,White Tailed Kite,Species of Concern,True,Kite
14911,CHIS,Channel Islands National Park,Accipitridae,Haliaeetus leucocephalus,Bald Eagle,In Recovery,True,Eagle
14912,CHIS,Channel Islands National Park,Pandionidae,Pandion haliaetus,Osprey,Species of Concern,True,Osprey
14913,CHIS,Channel Islands National Park,Anatidae,Aix sponsa,Wood Duck,Least Concern,False,
14914,CHIS,Channel Islands National Park,Anatidae,Anas acuta,Northern Pintail,Least Concern,False,
14915,CHIS,Channel Islands National Park,Anatidae,Anas americana,American Wigeon,Least Concern,False,
14916,CHIS,Channel Islands National Park,Anatidae,Anas clypeata,Northern Shoveler,Least Concern,False,
14917,CHIS,Channel Islands National Park,Anatidae,Anas crecca,Green Winged Teal,Least Concern,False,
14918,CHIS,Channel Islands National Park,Anatidae,Anas cyanoptera,Cinnamon Teal,Least Concern,False,
14919,CHIS,Channel Islands National Park,Anatidae,Anas discors,Blue Winged Teal,Least Concern,False,
14920,CHIS,Channel Islands National Park,Anatidae,Anas penelope,Eurasian Wigeon,Least Concern,False,
14921,CHIS,Channel Islands National Park,Anatidae,Anas platyrhynchos,Mallard,Least Concern,False,
14922,CHIS,Channel Islands National Park,Anatidae,Anser albifrons,Greater White Fronted Goose,Least Concern,False,
14923,CHIS,Channel Islands National Park,Anatidae,Aythya affinis,Lesser Scaup,Species of Concern,True,
14924,CHIS,Channel Islands National Park,Anatidae,Aythya americana,Redhead,Least Concern,False,
14925,CHIS,Channel Islands National Park,Anatidae,Aythya collaris,Ring Necked Duck,Least Concern,False,
14926,CHIS,Channel Islands National Park,Anatidae,Aythya valisineria,Canvasback,Least Concern,False,
14927,CHIS,Channel Islands National Park,Anatidae,Branta bernicla,Brant,Least Concern,False,
14928,CHIS,Channel Islands National Park,Anatidae,Branta canadensis,Canada Goose,Least Concern,False,
14929,CHIS,Channel Islands National Park,Anatidae,Bucephala albeola,Bufflehead,Least Concern,False,
14930,CHIS,Channel Islands National Park,Anatidae,Bucephala clangula,Common Goldeneye,Least Concern,False,
14931,CHIS,Channel Islands National Park,Anatidae,Chen caerulescens,Snow Goose,Least Concern,False,
14932,CHIS,Channel Islands National Park,Anatidae,Chen rossii,Ross' Goose,Least Concern,False,
14933,CHIS,Channel Islands National Park,Anatidae,Histrionicus histrionicus,Harlequin Duck,Least Concern,False,
14934,CHIS,Channel Islands National Park,Anatidae,Lophodytes cucullatus,Hooded Merganser,Least Concern,False,
14935,CHIS,Channel Islands National Park,Anatidae,Melanitta fusca,White Winged Scoter,Least Concern,False,
14936,CHIS,Channel Islands National Park,Anatidae,Melanitta nigra,Black Scoter,Least Concern,False,
14937,CHIS,Channel Islands National Park,Anatidae,Melanitta perspicillata,Surf Scoter,Least Concern,False,
14938,CHIS,Channel Islands National Park,Anatidae,Mergus serrator,Red Breasted Merganser,Least Concern,False,
14939,CHIS,Channel Islands National Park,Anatidae,Oxyura jamaicensis,Ruddy Duck,Least Concern,False,
14940,CHIS,Channel Islands National Park,Apodidae,Aeronautes saxatalis,White Throated Swift,Least Concern,False,
14941,CHIS,Channel Islands National Park,Apodidae,Chaetura pelagica,Chimney Swift,Least Concern,False,
14942,CHIS,Channel Islands National Park,Apodidae,Chaetura vauxi,Vaux's Swift,Species of Concern,True,
14943,CHIS,Channel Islands National Park,Apodidae,Cypseloides niger,Black Swift,Species of Concern,True,
14944,CHIS,Channel Islands National Park,Trochilidae,Archilochus alexandri,Black Chinned Hummingbird,Least Concern,False,
14945,CHIS,Channel Islands National Park,Trochilidae,Calypte anna,Anna's Hummingbird,Least Concern,False,
14946,CHIS,Channel Islands National Park,Trochilidae,Calypte costae,Costa's Hummingbird,Least Concern,False,
